image_patch,mask_patch,label,fold,ela,root_dir
NC2016_8350/Median_0.jpg,NC2016_8350/Median_0_gt.jpg,1,-1,NC2016_8350/Median_0_ela.jpg,NIST16/nist_extend
NC2016_8350/Impulse_1.jpg,NC2016_8350/Impulse_1_gt.jpg,1,-1,NC2016_8350/Impulse_1_ela.jpg,NIST16/nist_extend
NC2016_8350/JPEG_2.jpg,NC2016_8350/JPEG_2_gt.jpg,1,-1,NC2016_8350/JPEG_2_ela.jpg,NIST16/nist_extend
NC2016_8350/AutoContrast_3.jpg,NC2016_8350/AutoContrast_3_gt.jpg,1,-1,NC2016_8350/AutoContrast_3_ela.jpg,NIST16/nist_extend
NC2016_8350/Dilate_4.jpg,NC2016_8350/Dilate_4_gt.jpg,1,-1,NC2016_8350/Dilate_4_ela.jpg,NIST16/nist_extend
NC2016_8350/Median_5.jpg,NC2016_8350/Median_5_gt.jpg,1,-1,NC2016_8350/Median_5_ela.jpg,NIST16/nist_extend
NC2016_4503/AutoContrast_0.jpg,NC2016_4503/AutoContrast_0_gt.jpg,1,-1,NC2016_4503/AutoContrast_0_ela.jpg,NIST16/nist_extend
NC2016_4503/Median_1.jpg,NC2016_4503/Median_1_gt.jpg,1,-1,NC2016_4503/Median_1_ela.jpg,NIST16/nist_extend
NC2016_4503/JPEG_2.jpg,NC2016_4503/JPEG_2_gt.jpg,1,-1,NC2016_4503/JPEG_2_ela.jpg,NIST16/nist_extend
NC2016_4503/JPEG_3.jpg,NC2016_4503/JPEG_3_gt.jpg,1,-1,NC2016_4503/JPEG_3_ela.jpg,NIST16/nist_extend
NC2016_4503/Poisson_4.jpg,NC2016_4503/Poisson_4_gt.jpg,1,-1,NC2016_4503/Poisson_4_ela.jpg,NIST16/nist_extend
NC2016_4503/JPEG_5.jpg,NC2016_4503/JPEG_5_gt.jpg,1,-1,NC2016_4503/JPEG_5_ela.jpg,NIST16/nist_extend
NC2016_1213/Impulse_0.jpg,NC2016_1213/Impulse_0_gt.jpg,1,-1,NC2016_1213/Impulse_0_ela.jpg,NIST16/nist_extend
NC2016_1213/Gaussian_1.jpg,NC2016_1213/Gaussian_1_gt.jpg,1,-1,NC2016_1213/Gaussian_1_ela.jpg,NIST16/nist_extend
NC2016_1213/Gaussian_2.jpg,NC2016_1213/Gaussian_2_gt.jpg,1,-1,NC2016_1213/Gaussian_2_ela.jpg,NIST16/nist_extend
NC2016_1213/Poisson_3.jpg,NC2016_1213/Poisson_3_gt.jpg,1,-1,NC2016_1213/Poisson_3_ela.jpg,NIST16/nist_extend
NC2016_1213/Median_4.jpg,NC2016_1213/Median_4_gt.jpg,1,-1,NC2016_1213/Median_4_ela.jpg,NIST16/nist_extend
NC2016_1213/Poisson_5.jpg,NC2016_1213/Poisson_5_gt.jpg,1,-1,NC2016_1213/Poisson_5_ela.jpg,NIST16/nist_extend
NC2016_1944/Poisson_0.jpg,NC2016_1944/Poisson_0_gt.jpg,1,-1,NC2016_1944/Poisson_0_ela.jpg,NIST16/nist_extend
NC2016_1944/JPEG_1.jpg,NC2016_1944/JPEG_1_gt.jpg,1,-1,NC2016_1944/JPEG_1_ela.jpg,NIST16/nist_extend
NC2016_1944/Nearest_2.jpg,NC2016_1944/Nearest_2_gt.jpg,1,-1,NC2016_1944/Nearest_2_ela.jpg,NIST16/nist_extend
NC2016_1944/Box_3.jpg,NC2016_1944/Box_3_gt.jpg,1,-1,NC2016_1944/Box_3_ela.jpg,NIST16/nist_extend
NC2016_1944/Nearest_4.jpg,NC2016_1944/Nearest_4_gt.jpg,1,-1,NC2016_1944/Nearest_4_ela.jpg,NIST16/nist_extend
NC2016_1944/JPEG_5.jpg,NC2016_1944/JPEG_5_gt.jpg,1,-1,NC2016_1944/JPEG_5_ela.jpg,NIST16/nist_extend
NC2016_2438/JPEG_0.jpg,NC2016_2438/JPEG_0_gt.jpg,1,-1,NC2016_2438/JPEG_0_ela.jpg,NIST16/nist_extend
NC2016_2438/AutoContrast_1.jpg,NC2016_2438/AutoContrast_1_gt.jpg,1,-1,NC2016_2438/AutoContrast_1_ela.jpg,NIST16/nist_extend
NC2016_2438/Dilate_2.jpg,NC2016_2438/Dilate_2_gt.jpg,1,-1,NC2016_2438/Dilate_2_ela.jpg,NIST16/nist_extend
NC2016_2438/Area_3.jpg,NC2016_2438/Area_3_gt.jpg,1,-1,NC2016_2438/Area_3_ela.jpg,NIST16/nist_extend
NC2016_2438/WEPB_4.jpg,NC2016_2438/WEPB_4_gt.jpg,1,-1,NC2016_2438/WEPB_4_ela.jpg,NIST16/nist_extend
NC2016_2438/Poisson_5.jpg,NC2016_2438/Poisson_5_gt.jpg,1,-1,NC2016_2438/Poisson_5_ela.jpg,NIST16/nist_extend
NC2016_7652/JPEG_0.jpg,NC2016_7652/JPEG_0_gt.jpg,1,-1,NC2016_7652/JPEG_0_ela.jpg,NIST16/nist_extend
NC2016_7652/JPEG_1.jpg,NC2016_7652/JPEG_1_gt.jpg,1,-1,NC2016_7652/JPEG_1_ela.jpg,NIST16/nist_extend
NC2016_7652/JPEG_2.jpg,NC2016_7652/JPEG_2_gt.jpg,1,-1,NC2016_7652/JPEG_2_ela.jpg,NIST16/nist_extend
NC2016_7652/Gaussian_3.jpg,NC2016_7652/Gaussian_3_gt.jpg,1,-1,NC2016_7652/Gaussian_3_ela.jpg,NIST16/nist_extend
NC2016_7652/JPEG_4.jpg,NC2016_7652/JPEG_4_gt.jpg,1,-1,NC2016_7652/JPEG_4_ela.jpg,NIST16/nist_extend
NC2016_7652/Erode_5.jpg,NC2016_7652/Erode_5_gt.jpg,1,-1,NC2016_7652/Erode_5_ela.jpg,NIST16/nist_extend
NC2016_0016/Impulse_0.jpg,NC2016_0016/Impulse_0_gt.jpg,1,-1,NC2016_0016/Impulse_0_ela.jpg,NIST16/nist_extend
NC2016_0016/WEPB_1.jpg,NC2016_0016/WEPB_1_gt.jpg,1,-1,NC2016_0016/WEPB_1_ela.jpg,NIST16/nist_extend
NC2016_0016/Box_2.jpg,NC2016_0016/Box_2_gt.jpg,1,-1,NC2016_0016/Box_2_ela.jpg,NIST16/nist_extend
NC2016_0016/Box_3.jpg,NC2016_0016/Box_3_gt.jpg,1,-1,NC2016_0016/Box_3_ela.jpg,NIST16/nist_extend
