image_patch,mask_patch,label,fold,ela,root_dir
51/Gaussian_7.jpg,,0,0,51/Gaussian_7_ela.jpg,COVERAGE/coverage_extend
91/JPEG_20.jpg,,0,0,91/JPEG_20_ela.jpg,COVERAGE/coverage_extend
43/Gaussian_12.jpg,,0,0,43/Gaussian_12_ela.jpg,COVERAGE/coverage_extend
71/Area_9.jpg,,0,0,71/Area_9_ela.jpg,COVERAGE/coverage_extend
32/Gaussian_6.jpg,,0,0,32/Gaussian_6_ela.jpg,COVERAGE/coverage_extend
61/Poisson_23.jpg,,0,0,61/Poisson_23_ela.jpg,COVERAGE/coverage_extend
18/Median_10.jpg,,0,0,18/Median_10_ela.jpg,COVERAGE/coverage_extend
32/JPEG_15.jpg,,0,0,32/JPEG_15_ela.jpg,COVERAGE/coverage_extend
98/Impulse_34.jpg,,0,0,98/Impulse_34_ela.jpg,COVERAGE/coverage_extend
70/Nearest_6.jpg,,0,0,70/Nearest_6_ela.jpg,COVERAGE/coverage_extend
84/Area_14.jpg,,0,0,84/Area_14_ela.jpg,COVERAGE/coverage_extend
5/Area_13.jpg,,0,0,5/Area_13_ela.jpg,COVERAGE/coverage_extend
27/Poisson_11.jpg,,0,0,27/Poisson_11_ela.jpg,COVERAGE/coverage_extend
44/JPEG_19.jpg,,0,0,44/JPEG_19_ela.jpg,COVERAGE/coverage_extend
73/AutoContrast_20.jpg,,0,0,73/AutoContrast_20_ela.jpg,COVERAGE/coverage_extend
99/Erode_23.jpg,,0,0,99/Erode_23_ela.jpg,COVERAGE/coverage_extend
42/Gaussian_9.jpg,,0,0,42/Gaussian_9_ela.jpg,COVERAGE/coverage_extend
81/JPEG_1.jpg,,0,0,81/JPEG_1_ela.jpg,COVERAGE/coverage_extend
27/Median_14.jpg,,0,0,27/Median_14_ela.jpg,COVERAGE/coverage_extend
52/Box_28.jpg,,0,0,52/Box_28_ela.jpg,COVERAGE/coverage_extend
24/Cubic_18.jpg,,0,0,24/Cubic_18_ela.jpg,COVERAGE/coverage_extend
30/Impulse_6.jpg,,0,0,30/Impulse_6_ela.jpg,COVERAGE/coverage_extend
41/Cubic_13.jpg,,0,0,41/Cubic_13_ela.jpg,COVERAGE/coverage_extend
