image_patch,mask_patch,label,fold,ela,root_dir
img/11919_000000343857.tif,probe_mask/11919_000000343857.jpg,1,-1,ela/11919_000000343857_ela.jpg,DEFACTO/defacto-splicing5
img/17714_000000231362.tif,probe_mask/17714_000000231362.jpg,1,-1,ela/17714_000000231362_ela.jpg,DEFACTO/defacto-splicing5
img/4414_000000137811.tif,probe_mask/4414_000000137811.jpg,1,-1,ela/4414_000000137811_ela.jpg,DEFACTO/defacto-splicing5
img/15979_000000234057.tif,probe_mask/15979_000000234057.jpg,1,-1,ela/15979_000000234057_ela.jpg,DEFACTO/defacto-splicing5
img/16297_000000074499.tif,probe_mask/16297_000000074499.jpg,1,-1,ela/16297_000000074499_ela.jpg,DEFACTO/defacto-splicing5
img/17079_000000202667.tif,probe_mask/17079_000000202667.jpg,1,-1,ela/17079_000000202667_ela.jpg,DEFACTO/defacto-splicing5
img/5961_000000097201.tif,probe_mask/5961_000000097201.jpg,1,-1,ela/5961_000000097201_ela.jpg,DEFACTO/defacto-splicing5
img/8892_000000418297.tif,probe_mask/8892_000000418297.jpg,1,-1,ela/8892_000000418297_ela.jpg,DEFACTO/defacto-splicing5
img/23524_000000336267.tif,probe_mask/23524_000000336267.jpg,1,-1,ela/23524_000000336267_ela.jpg,DEFACTO/defacto-splicing5
img/8418_000000222407.tif,probe_mask/8418_000000222407.jpg,1,-1,ela/8418_000000222407_ela.jpg,DEFACTO/defacto-splicing5
img/18751_000000143929.tif,probe_mask/18751_000000143929.jpg,1,-1,ela/18751_000000143929_ela.jpg,DEFACTO/defacto-splicing5
img/24114_000000377383.tif,probe_mask/24114_000000377383.jpg,1,-1,ela/24114_000000377383_ela.jpg,DEFACTO/defacto-splicing5
img/18185_000000247199.tif,probe_mask/18185_000000247199.jpg,1,-1,ela/18185_000000247199_ela.jpg,DEFACTO/defacto-splicing5
img/20612_000000131019.tif,probe_mask/20612_000000131019.jpg,1,-1,ela/20612_000000131019_ela.jpg,DEFACTO/defacto-splicing5
img/2736_000000550477.tif,probe_mask/2736_000000550477.jpg,1,-1,ela/2736_000000550477_ela.jpg,DEFACTO/defacto-splicing5
img/3449_000000509367.tif,probe_mask/3449_000000509367.jpg,1,-1,ela/3449_000000509367_ela.jpg,DEFACTO/defacto-splicing5
img/22886_000000182541.tif,probe_mask/22886_000000182541.jpg,1,-1,ela/22886_000000182541_ela.jpg,DEFACTO/defacto-splicing5
img/13889_000000340354.tif,probe_mask/13889_000000340354.jpg,1,-1,ela/13889_000000340354_ela.jpg,DEFACTO/defacto-splicing5
img/10653_000000483142.tif,probe_mask/10653_000000483142.jpg,1,-1,ela/10653_000000483142_ela.jpg,DEFACTO/defacto-splicing5
img/7000_000000196393.tif,probe_mask/7000_000000196393.jpg,1,-1,ela/7000_000000196393_ela.jpg,DEFACTO/defacto-splicing5
img/15249_000000510167.tif,probe_mask/15249_000000510167.jpg,1,-1,ela/15249_000000510167_ela.jpg,DEFACTO/defacto-splicing5
img/3462_000000229396.tif,probe_mask/3462_000000229396.jpg,1,-1,ela/3462_000000229396_ela.jpg,DEFACTO/defacto-splicing5
img/23420_000000271987.tif,probe_mask/23420_000000271987.jpg,1,-1,ela/23420_000000271987_ela.jpg,DEFACTO/defacto-splicing5
img/15400_000000054534.tif,probe_mask/15400_000000054534.jpg,1,-1,ela/15400_000000054534_ela.jpg,DEFACTO/defacto-splicing5
img/21521_000000550666.tif,probe_mask/21521_000000550666.jpg,1,-1,ela/21521_000000550666_ela.jpg,DEFACTO/defacto-splicing5
img/6104_000000208589.tif,probe_mask/6104_000000208589.jpg,1,-1,ela/6104_000000208589_ela.jpg,DEFACTO/defacto-splicing5
img/17547_000000253429.tif,probe_mask/17547_000000253429.jpg,1,-1,ela/17547_000000253429_ela.jpg,DEFACTO/defacto-splicing5
img/4971_000000043610.tif,probe_mask/4971_000000043610.jpg,1,-1,ela/4971_000000043610_ela.jpg,DEFACTO/defacto-splicing5
img/14141_000000404751.tif,probe_mask/14141_000000404751.jpg,1,-1,ela/14141_000000404751_ela.jpg,DEFACTO/defacto-splicing5
img/17564_000000377383.tif,probe_mask/17564_000000377383.jpg,1,-1,ela/17564_000000377383_ela.jpg,DEFACTO/defacto-splicing5
img/24848_000000249668.tif,probe_mask/24848_000000249668.jpg,1,-1,ela/24848_000000249668_ela.jpg,DEFACTO/defacto-splicing5
img/18622_000000318445.tif,probe_mask/18622_000000318445.jpg,1,-1,ela/18622_000000318445_ela.jpg,DEFACTO/defacto-splicing5
img/56_000000137964.tif,probe_mask/56_000000137964.jpg,1,-1,ela/56_000000137964_ela.jpg,DEFACTO/defacto-splicing5
img/19338_000000306383.tif,probe_mask/19338_000000306383.jpg,1,-1,ela/19338_000000306383_ela.jpg,DEFACTO/defacto-splicing5
img/3211_000000009112.tif,probe_mask/3211_000000009112.jpg,1,-1,ela/3211_000000009112_ela.jpg,DEFACTO/defacto-splicing5
img/4705_000000446372.tif,probe_mask/4705_000000446372.jpg,1,-1,ela/4705_000000446372_ela.jpg,DEFACTO/defacto-splicing5
img/20992_000000168574.tif,probe_mask/20992_000000168574.jpg,1,-1,ela/20992_000000168574_ela.jpg,DEFACTO/defacto-splicing5
img/8128_000000134605.tif,probe_mask/8128_000000134605.jpg,1,-1,ela/8128_000000134605_ela.jpg,DEFACTO/defacto-splicing5
img/9681_000000427714.tif,probe_mask/9681_000000427714.jpg,1,-1,ela/9681_000000427714_ela.jpg,DEFACTO/defacto-splicing5
img/18959_000000234057.tif,probe_mask/18959_000000234057.jpg,1,-1,ela/18959_000000234057_ela.jpg,DEFACTO/defacto-splicing5
img/23150_000000554783.tif,probe_mask/23150_000000554783.jpg,1,-1,ela/23150_000000554783_ela.jpg,DEFACTO/defacto-splicing5
img/15179_000000327805.tif,probe_mask/15179_000000327805.jpg,1,-1,ela/15179_000000327805_ela.jpg,DEFACTO/defacto-splicing5
img/19137_000000092167.tif,probe_mask/19137_000000092167.jpg,1,-1,ela/19137_000000092167_ela.jpg,DEFACTO/defacto-splicing5
img/18263_000000126502.tif,probe_mask/18263_000000126502.jpg,1,-1,ela/18263_000000126502_ela.jpg,DEFACTO/defacto-splicing5
img/20404_000000270009.tif,probe_mask/20404_000000270009.jpg,1,-1,ela/20404_000000270009_ela.jpg,DEFACTO/defacto-splicing5
img/22585_000000541746.tif,probe_mask/22585_000000541746.jpg,1,-1,ela/22585_000000541746_ela.jpg,DEFACTO/defacto-splicing5
img/6562_000000077563.tif,probe_mask/6562_000000077563.jpg,1,-1,ela/6562_000000077563_ela.jpg,DEFACTO/defacto-splicing5
img/8395_000000303330.tif,probe_mask/8395_000000303330.jpg,1,-1,ela/8395_000000303330_ela.jpg,DEFACTO/defacto-splicing5
img/17991_000000311250.tif,probe_mask/17991_000000311250.jpg,1,-1,ela/17991_000000311250_ela.jpg,DEFACTO/defacto-splicing5
img/23050_000000337425.tif,probe_mask/23050_000000337425.jpg,1,-1,ela/23050_000000337425_ela.jpg,DEFACTO/defacto-splicing5
img/11568_000000075496.tif,probe_mask/11568_000000075496.jpg,1,-1,ela/11568_000000075496_ela.jpg,DEFACTO/defacto-splicing5
img/14068_000000219177.tif,probe_mask/14068_000000219177.jpg,1,-1,ela/14068_000000219177_ela.jpg,DEFACTO/defacto-splicing5
img/4141_000000433116.tif,probe_mask/4141_000000433116.jpg,1,-1,ela/4141_000000433116_ela.jpg,DEFACTO/defacto-splicing5
img/21132_000000318740.tif,probe_mask/21132_000000318740.jpg,1,-1,ela/21132_000000318740_ela.jpg,DEFACTO/defacto-splicing5
