image_patch,mask_patch,label,fold,ela,root_dir
img/7966_000000187442.tif,probe_mask/7966_000000187442.jpg,1,-1,ela/7966_000000187442_ela.jpg,DEFACTO/defacto-splicing3
img/23243_000000538931.tif,probe_mask/23243_000000538931.jpg,1,-1,ela/23243_000000538931_ela.jpg,DEFACTO/defacto-splicing3
img/7120_000000273708.tif,probe_mask/7120_000000273708.jpg,1,-1,ela/7120_000000273708_ela.jpg,DEFACTO/defacto-splicing3
img/4145_000000378146.tif,probe_mask/4145_000000378146.jpg,1,-1,ela/4145_000000378146_ela.jpg,DEFACTO/defacto-splicing3
img/2928_000000076992.tif,probe_mask/2928_000000076992.jpg,1,-1,ela/2928_000000076992_ela.jpg,DEFACTO/defacto-splicing3
img/19462_000000444280.tif,probe_mask/19462_000000444280.jpg,1,-1,ela/19462_000000444280_ela.jpg,DEFACTO/defacto-splicing3
img/22952_000000389921.tif,probe_mask/22952_000000389921.jpg,1,-1,ela/22952_000000389921_ela.jpg,DEFACTO/defacto-splicing3
img/11448_000000324338.tif,probe_mask/11448_000000324338.jpg,1,-1,ela/11448_000000324338_ela.jpg,DEFACTO/defacto-splicing3
img/11475_000000186899.tif,probe_mask/11475_000000186899.jpg,1,-1,ela/11475_000000186899_ela.jpg,DEFACTO/defacto-splicing3
img/12858_000000434006.tif,probe_mask/12858_000000434006.jpg,1,-1,ela/12858_000000434006_ela.jpg,DEFACTO/defacto-splicing3
img/5567_000000436719.tif,probe_mask/5567_000000436719.jpg,1,-1,ela/5567_000000436719_ela.jpg,DEFACTO/defacto-splicing3
img/24387_000000005355.tif,probe_mask/24387_000000005355.jpg,1,-1,ela/24387_000000005355_ela.jpg,DEFACTO/defacto-splicing3
img/3436_000000491831.tif,probe_mask/3436_000000491831.jpg,1,-1,ela/3436_000000491831_ela.jpg,DEFACTO/defacto-splicing3
img/3666_000000340276.tif,probe_mask/3666_000000340276.jpg,1,-1,ela/3666_000000340276_ela.jpg,DEFACTO/defacto-splicing3
img/8272_000000557556.tif,probe_mask/8272_000000557556.jpg,1,-1,ela/8272_000000557556_ela.jpg,DEFACTO/defacto-splicing3
img/20605_000000198516.tif,probe_mask/20605_000000198516.jpg,1,-1,ela/20605_000000198516_ela.jpg,DEFACTO/defacto-splicing3
img/20862_000000188949.tif,probe_mask/20862_000000188949.jpg,1,-1,ela/20862_000000188949_ela.jpg,DEFACTO/defacto-splicing3
img/2268_000000339674.tif,probe_mask/2268_000000339674.jpg,1,-1,ela/2268_000000339674_ela.jpg,DEFACTO/defacto-splicing3
img/11821_000000405057.tif,probe_mask/11821_000000405057.jpg,1,-1,ela/11821_000000405057_ela.jpg,DEFACTO/defacto-splicing3
img/6469_000000321006.tif,probe_mask/6469_000000321006.jpg,1,-1,ela/6469_000000321006_ela.jpg,DEFACTO/defacto-splicing3
img/20167_000000101575.tif,probe_mask/20167_000000101575.jpg,1,-1,ela/20167_000000101575_ela.jpg,DEFACTO/defacto-splicing3
img/14495_000000442565.tif,probe_mask/14495_000000442565.jpg,1,-1,ela/14495_000000442565_ela.jpg,DEFACTO/defacto-splicing3
img/22364_000000154020.tif,probe_mask/22364_000000154020.jpg,1,-1,ela/22364_000000154020_ela.jpg,DEFACTO/defacto-splicing3
img/16270_000000066676.tif,probe_mask/16270_000000066676.jpg,1,-1,ela/16270_000000066676_ela.jpg,DEFACTO/defacto-splicing3
img/4224_000000346450.tif,probe_mask/4224_000000346450.jpg,1,-1,ela/4224_000000346450_ela.jpg,DEFACTO/defacto-splicing3
img/3124_000000005355.tif,probe_mask/3124_000000005355.jpg,1,-1,ela/3124_000000005355_ela.jpg,DEFACTO/defacto-splicing3
img/6562_000000156192.tif,probe_mask/6562_000000156192.jpg,1,-1,ela/6562_000000156192_ela.jpg,DEFACTO/defacto-splicing3
img/21034_000000460514.tif,probe_mask/21034_000000460514.jpg,1,-1,ela/21034_000000460514_ela.jpg,DEFACTO/defacto-splicing3
img/16038_000000010929.tif,probe_mask/16038_000000010929.jpg,1,-1,ela/16038_000000010929_ela.jpg,DEFACTO/defacto-splicing3
img/12334_000000434493.tif,probe_mask/12334_000000434493.jpg,1,-1,ela/12334_000000434493_ela.jpg,DEFACTO/defacto-splicing3
img/20694_000000166049.tif,probe_mask/20694_000000166049.jpg,1,-1,ela/20694_000000166049_ela.jpg,DEFACTO/defacto-splicing3
img/8292_000000541961.tif,probe_mask/8292_000000541961.jpg,1,-1,ela/8292_000000541961_ela.jpg,DEFACTO/defacto-splicing3
img/17880_000000301870.tif,probe_mask/17880_000000301870.jpg,1,-1,ela/17880_000000301870_ela.jpg,DEFACTO/defacto-splicing3
img/12142_000000280709.tif,probe_mask/12142_000000280709.jpg,1,-1,ela/12142_000000280709_ela.jpg,DEFACTO/defacto-splicing3
img/8871_000000337427.tif,probe_mask/8871_000000337427.jpg,1,-1,ela/8871_000000337427_ela.jpg,DEFACTO/defacto-splicing3
