image_patch,mask_patch,label,fold,ela,root_dir
images/9182_rgb.png,mask/9182_mask.png,1,-1,ela/9182_ela.jpg,spliced_NIST
images/643_rgb.png,mask/643_mask.png,1,-1,ela/643_ela.jpg,spliced_NIST
images/8359_rgb.png,mask/8359_mask.png,1,-1,ela/8359_ela.jpg,spliced_NIST
images/4509_rgb.png,mask/4509_mask.png,1,-1,ela/4509_ela.jpg,spliced_NIST
images/9738_rgb.png,mask/9738_mask.png,1,-1,ela/9738_ela.jpg,spliced_NIST
images/11359_rgb.png,mask/11359_mask.png,1,-1,ela/11359_ela.jpg,spliced_NIST
images/6433_rgb.png,mask/6433_mask.png,1,-1,ela/6433_ela.jpg,spliced_NIST
images/1751_rgb.png,mask/1751_mask.png,1,-1,ela/1751_ela.jpg,spliced_NIST
images/9704_rgb.png,mask/9704_mask.png,1,-1,ela/9704_ela.jpg,spliced_NIST
images/10820_rgb.png,mask/10820_mask.png,1,-1,ela/10820_ela.jpg,spliced_NIST
images/355_rgb.png,mask/355_mask.png,1,-1,ela/355_ela.jpg,spliced_NIST
images/2731_rgb.png,mask/2731_mask.png,1,-1,ela/2731_ela.jpg,spliced_NIST
images/4164_rgb.png,mask/4164_mask.png,1,-1,ela/4164_ela.jpg,spliced_NIST
images/2640_rgb.png,mask/2640_mask.png,1,-1,ela/2640_ela.jpg,spliced_NIST
images/5441_rgb.png,mask/5441_mask.png,1,-1,ela/5441_ela.jpg,spliced_NIST
images/10849_rgb.png,mask/10849_mask.png,1,-1,ela/10849_ela.jpg,spliced_NIST
images/11415_rgb.png,mask/11415_mask.png,1,-1,ela/11415_ela.jpg,spliced_NIST
images/2645_rgb.png,mask/2645_mask.png,1,-1,ela/2645_ela.jpg,spliced_NIST
images/3295_rgb.png,mask/3295_mask.png,1,-1,ela/3295_ela.jpg,spliced_NIST
images/9896_rgb.png,mask/9896_mask.png,1,-1,ela/9896_ela.jpg,spliced_NIST
images/10371_rgb.png,mask/10371_mask.png,1,-1,ela/10371_ela.jpg,spliced_NIST
images/11560_rgb.png,mask/11560_mask.png,1,-1,ela/11560_ela.jpg,spliced_NIST
images/12219_rgb.png,mask/12219_mask.png,1,-1,ela/12219_ela.jpg,spliced_NIST
images/2919_rgb.png,mask/2919_mask.png,1,-1,ela/2919_ela.jpg,spliced_NIST
images/10715_rgb.png,mask/10715_mask.png,1,-1,ela/10715_ela.jpg,spliced_NIST
images/6663_rgb.png,mask/6663_mask.png,1,-1,ela/6663_ela.jpg,spliced_NIST
images/11572_rgb.png,mask/11572_mask.png,1,-1,ela/11572_ela.jpg,spliced_NIST
images/10228_rgb.png,mask/10228_mask.png,1,-1,ela/10228_ela.jpg,spliced_NIST
images/12453_rgb.png,mask/12453_mask.png,1,-1,ela/12453_ela.jpg,spliced_NIST
images/2533_rgb.png,mask/2533_mask.png,1,-1,ela/2533_ela.jpg,spliced_NIST
images/10296_rgb.png,mask/10296_mask.png,1,-1,ela/10296_ela.jpg,spliced_NIST
images/4493_rgb.png,mask/4493_mask.png,1,-1,ela/4493_ela.jpg,spliced_NIST
images/5368_rgb.png,mask/5368_mask.png,1,-1,ela/5368_ela.jpg,spliced_NIST
images/12662_rgb.png,mask/12662_mask.png,1,-1,ela/12662_ela.jpg,spliced_NIST
images/4746_rgb.png,mask/4746_mask.png,1,-1,ela/4746_ela.jpg,spliced_NIST
images/9236_rgb.png,mask/9236_mask.png,1,-1,ela/9236_ela.jpg,spliced_NIST
images/2895_rgb.png,mask/2895_mask.png,1,-1,ela/2895_ela.jpg,spliced_NIST
images/7628_rgb.png,mask/7628_mask.png,1,-1,ela/7628_ela.jpg,spliced_NIST
images/9122_rgb.png,mask/9122_mask.png,1,-1,ela/9122_ela.jpg,spliced_NIST
images/6746_rgb.png,mask/6746_mask.png,1,-1,ela/6746_ela.jpg,spliced_NIST
images/1965_rgb.png,mask/1965_mask.png,1,-1,ela/1965_ela.jpg,spliced_NIST
images/9671_rgb.png,mask/9671_mask.png,1,-1,ela/9671_ela.jpg,spliced_NIST
images/12196_rgb.png,mask/12196_mask.png,1,-1,ela/12196_ela.jpg,spliced_NIST
images/9340_rgb.png,mask/9340_mask.png,1,-1,ela/9340_ela.jpg,spliced_NIST
images/12305_rgb.png,mask/12305_mask.png,1,-1,ela/12305_ela.jpg,spliced_NIST
images/10631_rgb.png,mask/10631_mask.png,1,-1,ela/10631_ela.jpg,spliced_NIST
images/492_rgb.png,mask/492_mask.png,1,-1,ela/492_ela.jpg,spliced_NIST
images/4812_rgb.png,mask/4812_mask.png,1,-1,ela/4812_ela.jpg,spliced_NIST
images/12760_rgb.png,mask/12760_mask.png,1,-1,ela/12760_ela.jpg,spliced_NIST
images/7384_rgb.png,mask/7384_mask.png,1,-1,ela/7384_ela.jpg,spliced_NIST
images/2979_rgb.png,mask/2979_mask.png,1,-1,ela/2979_ela.jpg,spliced_NIST
images/9208_rgb.png,mask/9208_mask.png,1,-1,ela/9208_ela.jpg,spliced_NIST
images/1278_rgb.png,mask/1278_mask.png,1,-1,ela/1278_ela.jpg,spliced_NIST
images/3352_rgb.png,mask/3352_mask.png,1,-1,ela/3352_ela.jpg,spliced_NIST
images/9781_rgb.png,mask/9781_mask.png,1,-1,ela/9781_ela.jpg,spliced_NIST
images/12070_rgb.png,mask/12070_mask.png,1,-1,ela/12070_ela.jpg,spliced_NIST
images/4025_rgb.png,mask/4025_mask.png,1,-1,ela/4025_ela.jpg,spliced_NIST
images/4355_rgb.png,mask/4355_mask.png,1,-1,ela/4355_ela.jpg,spliced_NIST
images/1978_rgb.png,mask/1978_mask.png,1,-1,ela/1978_ela.jpg,spliced_NIST
images/3781_rgb.png,mask/3781_mask.png,1,-1,ela/3781_ela.jpg,spliced_NIST
images/2682_rgb.png,mask/2682_mask.png,1,-1,ela/2682_ela.jpg,spliced_NIST
images/7116_rgb.png,mask/7116_mask.png,1,-1,ela/7116_ela.jpg,spliced_NIST
images/3351_rgb.png,mask/3351_mask.png,1,-1,ela/3351_ela.jpg,spliced_NIST
images/4004_rgb.png,mask/4004_mask.png,1,-1,ela/4004_ela.jpg,spliced_NIST
images/2989_rgb.png,mask/2989_mask.png,1,-1,ela/2989_ela.jpg,spliced_NIST
