image_patch,mask_patch,label,fold,ela,root_dir
img/1_000000383704.tif,probe_mask/1_000000383704.jpg,1,-1,ela/1_000000383704_ela.jpg,DEFACTO/defacto-copy-move
img/12_000000282067.tif,probe_mask/12_000000282067.jpg,1,-1,ela/12_000000282067_ela.jpg,DEFACTO/defacto-copy-move
img/1_000000249226.tif,probe_mask/1_000000249226.jpg,1,-1,ela/1_000000249226_ela.jpg,DEFACTO/defacto-copy-move
img/4_000000532200.tif,probe_mask/4_000000532200.jpg,1,-1,ela/4_000000532200_ela.jpg,DEFACTO/defacto-copy-move
img/0_000000163991.tif,probe_mask/0_000000163991.jpg,1,-1,ela/0_000000163991_ela.jpg,DEFACTO/defacto-copy-move
img/4_000000360297.tif,probe_mask/4_000000360297.jpg,1,-1,ela/4_000000360297_ela.jpg,DEFACTO/defacto-copy-move
img/10_000000056679.tif,probe_mask/10_000000056679.jpg,1,-1,ela/10_000000056679_ela.jpg,DEFACTO/defacto-copy-move
img/1_000000445371.tif,probe_mask/1_000000445371.jpg,1,-1,ela/1_000000445371_ela.jpg,DEFACTO/defacto-copy-move
img/0_000000129037.tif,probe_mask/0_000000129037.jpg,1,-1,ela/0_000000129037_ela.jpg,DEFACTO/defacto-copy-move
img/3_000000339940.tif,probe_mask/3_000000339940.jpg,1,-1,ela/3_000000339940_ela.jpg,DEFACTO/defacto-copy-move
img/0_000000203438.tif,probe_mask/0_000000203438.jpg,1,-1,ela/0_000000203438_ela.jpg,DEFACTO/defacto-copy-move
img/2_000000204044.tif,probe_mask/2_000000204044.jpg,1,-1,ela/2_000000204044_ela.jpg,DEFACTO/defacto-copy-move
img/1_000000088784.tif,probe_mask/1_000000088784.jpg,1,-1,ela/1_000000088784_ela.jpg,DEFACTO/defacto-copy-move
img/1_000000254283.tif,probe_mask/1_000000254283.jpg,1,-1,ela/1_000000254283_ela.jpg,DEFACTO/defacto-copy-move
img/2_000000449780.tif,probe_mask/2_000000449780.jpg,1,-1,ela/2_000000449780_ela.jpg,DEFACTO/defacto-copy-move
img/0_000000149849.tif,probe_mask/0_000000149849.jpg,1,-1,ela/0_000000149849_ela.jpg,DEFACTO/defacto-copy-move
img/1_000000104711.tif,probe_mask/1_000000104711.jpg,1,-1,ela/1_000000104711_ela.jpg,DEFACTO/defacto-copy-move
