image_patch,mask_patch,label,fold,ela,root_dir
NC2016_8350/000.jpg,NC2016_8350/000_gt.jpg,1,0,NC2016_8350/000_ela.jpg,NIST16/nist_extend
NC2016_8350/001.jpg,NC2016_8350/001_gt.jpg,1,0,NC2016_8350/001_ela.jpg,NIST16/nist_extend
NC2016_8350/002.jpg,NC2016_8350/002_gt.jpg,1,0,NC2016_8350/002_ela.jpg,NIST16/nist_extend
NC2016_8350/003.jpg,NC2016_8350/003_gt.jpg,1,0,NC2016_8350/003_ela.jpg,NIST16/nist_extend
NC2016_8350/004.jpg,NC2016_8350/004_gt.jpg,1,0,NC2016_8350/004_ela.jpg,NIST16/nist_extend
NC2016_4503/000.jpg,NC2016_4503/000_gt.jpg,1,0,NC2016_4503/000_ela.jpg,NIST16/nist_extend
NC2016_4503/001.jpg,NC2016_4503/001_gt.jpg,1,0,NC2016_4503/001_ela.jpg,NIST16/nist_extend
NC2016_4503/002.jpg,NC2016_4503/002_gt.jpg,1,0,NC2016_4503/002_ela.jpg,NIST16/nist_extend
NC2016_4503/003.jpg,NC2016_4503/003_gt.jpg,1,0,NC2016_4503/003_ela.jpg,NIST16/nist_extend
NC2016_4503/004.jpg,NC2016_4503/004_gt.jpg,1,0,NC2016_4503/004_ela.jpg,NIST16/nist_extend
NC2016_1213/000.jpg,NC2016_1213/000_gt.jpg,1,0,NC2016_1213/000_ela.jpg,NIST16/nist_extend
NC2016_1213/001.jpg,NC2016_1213/001_gt.jpg,1,0,NC2016_1213/001_ela.jpg,NIST16/nist_extend
NC2016_1213/002.jpg,NC2016_1213/002_gt.jpg,1,0,NC2016_1213/002_ela.jpg,NIST16/nist_extend
NC2016_1213/003.jpg,NC2016_1213/003_gt.jpg,1,0,NC2016_1213/003_ela.jpg,NIST16/nist_extend
NC2016_1213/004.jpg,NC2016_1213/004_gt.jpg,1,0,NC2016_1213/004_ela.jpg,NIST16/nist_extend
NC2016_1944/000.jpg,NC2016_1944/000_gt.jpg,1,0,NC2016_1944/000_ela.jpg,NIST16/nist_extend
NC2016_1944/001.jpg,NC2016_1944/001_gt.jpg,1,0,NC2016_1944/001_ela.jpg,NIST16/nist_extend
NC2016_1944/002.jpg,NC2016_1944/002_gt.jpg,1,0,NC2016_1944/002_ela.jpg,NIST16/nist_extend
NC2016_1944/003.jpg,NC2016_1944/003_gt.jpg,1,0,NC2016_1944/003_ela.jpg,NIST16/nist_extend
