image_patch,mask_patch,label,fold,ela,root_dir
NC2016_0016/000.jpg,NC2016_0016/000_gt.jpg,1,-1,NC2016_0016/000_ela.jpg,NIST16v2_extend
NC2016_0016/001.jpg,NC2016_0016/001_gt.jpg,1,-1,NC2016_0016/001_ela.jpg,NIST16v2_extend
NC2016_0016/002.jpg,NC2016_0016/002_gt.jpg,1,-1,NC2016_0016/002_ela.jpg,NIST16v2_extend
NC2016_0016/003.jpg,NC2016_0016/003_gt.jpg,1,-1,NC2016_0016/003_ela.jpg,NIST16v2_extend
NC2016_0016/004.jpg,NC2016_0016/004_gt.jpg,1,-1,NC2016_0016/004_ela.jpg,NIST16v2_extend
NC2016_0016/005.jpg,NC2016_0016/005_gt.jpg,1,-1,NC2016_0016/005_ela.jpg,NIST16v2_extend
NC2016_0016/006.jpg,NC2016_0016/006_gt.jpg,1,-1,NC2016_0016/006_ela.jpg,NIST16v2_extend
NC2016_0048/000.jpg,NC2016_0048/000_gt.jpg,1,-1,NC2016_0048/000_ela.jpg,NIST16v2_extend
NC2016_0048/001.jpg,NC2016_0048/001_gt.jpg,1,-1,NC2016_0048/001_ela.jpg,NIST16v2_extend
NC2016_0048/002.jpg,NC2016_0048/002_gt.jpg,1,-1,NC2016_0048/002_ela.jpg,NIST16v2_extend
NC2016_0048/003.jpg,NC2016_0048/003_gt.jpg,1,-1,NC2016_0048/003_ela.jpg,NIST16v2_extend
NC2016_0048/004.jpg,NC2016_0048/004_gt.jpg,1,-1,NC2016_0048/004_ela.jpg,NIST16v2_extend
NC2016_0048/005.jpg,NC2016_0048/005_gt.jpg,1,-1,NC2016_0048/005_ela.jpg,NIST16v2_extend
NC2016_0048/006.jpg,NC2016_0048/006_gt.jpg,1,-1,NC2016_0048/006_ela.jpg,NIST16v2_extend
NC2016_0128/000.jpg,NC2016_0128/000_gt.jpg,1,-1,NC2016_0128/000_ela.jpg,NIST16v2_extend
NC2016_0128/001.jpg,NC2016_0128/001_gt.jpg,1,-1,NC2016_0128/001_ela.jpg,NIST16v2_extend
NC2016_0128/002.jpg,NC2016_0128/002_gt.jpg,1,-1,NC2016_0128/002_ela.jpg,NIST16v2_extend
NC2016_0128/003.jpg,NC2016_0128/003_gt.jpg,1,-1,NC2016_0128/003_ela.jpg,NIST16v2_extend
NC2016_0128/004.jpg,NC2016_0128/004_gt.jpg,1,-1,NC2016_0128/004_ela.jpg,NIST16v2_extend
NC2016_0128/005.jpg,NC2016_0128/005_gt.jpg,1,-1,NC2016_0128/005_ela.jpg,NIST16v2_extend
NC2016_0128/006.jpg,NC2016_0128/006_gt.jpg,1,-1,NC2016_0128/006_ela.jpg,NIST16v2_extend
NC2016_0130/000.jpg,NC2016_0130/000_gt.jpg,1,-1,NC2016_0130/000_ela.jpg,NIST16v2_extend
NC2016_0130/001.jpg,NC2016_0130/001_gt.jpg,1,-1,NC2016_0130/001_ela.jpg,NIST16v2_extend
NC2016_0130/002.jpg,NC2016_0130/002_gt.jpg,1,-1,NC2016_0130/002_ela.jpg,NIST16v2_extend
NC2016_0130/003.jpg,NC2016_0130/003_gt.jpg,1,-1,NC2016_0130/003_ela.jpg,NIST16v2_extend
NC2016_0130/004.jpg,NC2016_0130/004_gt.jpg,1,-1,NC2016_0130/004_ela.jpg,NIST16v2_extend
NC2016_0130/005.jpg,NC2016_0130/005_gt.jpg,1,-1,NC2016_0130/005_ela.jpg,NIST16v2_extend
NC2016_0130/006.jpg,NC2016_0130/006_gt.jpg,1,-1,NC2016_0130/006_ela.jpg,NIST16v2_extend
NC2016_0202/000.jpg,NC2016_0202/000_gt.jpg,1,-1,NC2016_0202/000_ela.jpg,NIST16v2_extend
NC2016_0202/001.jpg,NC2016_0202/001_gt.jpg,1,-1,NC2016_0202/001_ela.jpg,NIST16v2_extend
NC2016_0202/002.jpg,NC2016_0202/002_gt.jpg,1,-1,NC2016_0202/002_ela.jpg,NIST16v2_extend
NC2016_0202/003.jpg,NC2016_0202/003_gt.jpg,1,-1,NC2016_0202/003_ela.jpg,NIST16v2_extend
NC2016_0202/004.jpg,NC2016_0202/004_gt.jpg,1,-1,NC2016_0202/004_ela.jpg,NIST16v2_extend
NC2016_0202/005.jpg,NC2016_0202/005_gt.jpg,1,-1,NC2016_0202/005_ela.jpg,NIST16v2_extend
NC2016_0202/006.jpg,NC2016_0202/006_gt.jpg,1,-1,NC2016_0202/006_ela.jpg,NIST16v2_extend
NC2016_0211/000.jpg,NC2016_0211/000_gt.jpg,1,-1,NC2016_0211/000_ela.jpg,NIST16v2_extend
NC2016_0211/001.jpg,NC2016_0211/001_gt.jpg,1,-1,NC2016_0211/001_ela.jpg,NIST16v2_extend
NC2016_0211/002.jpg,NC2016_0211/002_gt.jpg,1,-1,NC2016_0211/002_ela.jpg,NIST16v2_extend
NC2016_0211/003.jpg,NC2016_0211/003_gt.jpg,1,-1,NC2016_0211/003_ela.jpg,NIST16v2_extend
NC2016_0211/004.jpg,NC2016_0211/004_gt.jpg,1,-1,NC2016_0211/004_ela.jpg,NIST16v2_extend
NC2016_0211/005.jpg,NC2016_0211/005_gt.jpg,1,-1,NC2016_0211/005_ela.jpg,NIST16v2_extend
NC2016_0211/006.jpg,NC2016_0211/006_gt.jpg,1,-1,NC2016_0211/006_ela.jpg,NIST16v2_extend
NC2016_0222/000.jpg,NC2016_0222/000_gt.jpg,1,-1,NC2016_0222/000_ela.jpg,NIST16v2_extend
NC2016_0222/001.jpg,NC2016_0222/001_gt.jpg,1,-1,NC2016_0222/001_ela.jpg,NIST16v2_extend
NC2016_0222/002.jpg,NC2016_0222/002_gt.jpg,1,-1,NC2016_0222/002_ela.jpg,NIST16v2_extend
NC2016_0222/003.jpg,NC2016_0222/003_gt.jpg,1,-1,NC2016_0222/003_ela.jpg,NIST16v2_extend
NC2016_0222/004.jpg,NC2016_0222/004_gt.jpg,1,-1,NC2016_0222/004_ela.jpg,NIST16v2_extend
NC2016_0222/005.jpg,NC2016_0222/005_gt.jpg,1,-1,NC2016_0222/005_ela.jpg,NIST16v2_extend
NC2016_0222/006.jpg,NC2016_0222/006_gt.jpg,1,-1,NC2016_0222/006_ela.jpg,NIST16v2_extend
