image_patch,mask_patch,label,fold,ela,root_dir
1c8xyn/1c8xyn_orig.jpg,,0,0,1c8xyn/1c8xyn_orig_ela.jpg,IMD2020/imd_data
1c8xyn/c9e9r5q_0.jpg,1c8xyn/c9e9r5q_0_mask.jpg,1,0,1c8xyn/c9e9r5q_0_ela.jpg,IMD2020/imd_data
extra_orig/fabola_47344752582.jpg,,0,0,extra_orig/fabola_47344752582_ela.jpg,IMD2020/imd_data
1c2ojm/c9crgzl_0.jpg,1c2ojm/c9crgzl_0_mask.jpg,1,0,1c2ojm/c9crgzl_0_ela.jpg,IMD2020/imd_data
1a84zh/c8v70y3_0.jpg,1a84zh/c8v70y3_0_mask.jpg,1,0,1a84zh/c8v70y3_0_ela.jpg,IMD2020/imd_data
1bawri/c95biez_0.jpg,1bawri/c95biez_0_mask.jpg,1,0,1bawri/c95biez_0_ela.jpg,IMD2020/imd_data
extra_orig/42606939@N07_4408765847.jpg,,0,0,extra_orig/42606939@N07_4408765847_ela.jpg,IMD2020/imd_data
1anq2a/c8z27jg_0.jpg,1anq2a/c8z27jg_0_mask.jpg,1,0,1anq2a/c8z27jg_0_ela.jpg,IMD2020/imd_data
extra_orig/gnomeasia_3366728985.jpg,,0,0,extra_orig/gnomeasia_3366728985_ela.jpg,IMD2020/imd_data
1b8r7b/c94ov3d_0.jpg,1b8r7b/c94ov3d_0_mask.jpg,1,0,1b8r7b/c94ov3d_0_ela.jpg,IMD2020/imd_data
extra_orig/brewbooks_15158477613.jpg,,0,0,extra_orig/brewbooks_15158477613_ela.jpg,IMD2020/imd_data
extra_orig/bedrick_1954468741.jpg,,0,0,extra_orig/bedrick_1954468741_ela.jpg,IMD2020/imd_data
1a3oag/c8tt7fg_0.jpg,1a3oag/c8tt7fg_0_mask.jpg,1,0,1a3oag/c8tt7fg_0_ela.jpg,IMD2020/imd_data
1bczrg/1bczrg_orig.jpg,,0,0,1bczrg/1bczrg_orig_ela.jpg,IMD2020/imd_data
extra_orig/160126034@N08_49532505441.jpg,,0,0,extra_orig/160126034@N08_49532505441_ela.jpg,IMD2020/imd_data
extra_orig/rubencoralyn_4368864462.jpg,,0,0,extra_orig/rubencoralyn_4368864462_ela.jpg,IMD2020/imd_data
extra_orig/ickb240_4576722208.jpg,,0,0,extra_orig/ickb240_4576722208_ela.jpg,IMD2020/imd_data
1bfbnf/c96chir_0.jpg,1bfbnf/c96chir_0_mask.jpg,1,0,1bfbnf/c96chir_0_ela.jpg,IMD2020/imd_data
1bl55t/c97rh7u_0.jpg,1bl55t/c97rh7u_0_mask.jpg,1,0,1bl55t/c97rh7u_0_ela.jpg,IMD2020/imd_data
1bqic5/c998ytl_0.jpg,1bqic5/c998ytl_0_mask.jpg,1,0,1bqic5/c998ytl_0_ela.jpg,IMD2020/imd_data
1bd4lv/1bd4lv_orig.jpg,,0,0,1bd4lv/1bd4lv_orig_ela.jpg,IMD2020/imd_data
extra_orig/126826552@N05_50004864608.jpg,,0,0,extra_orig/126826552@N05_50004864608_ela.jpg,IMD2020/imd_data
extra_orig/34207576@N00_140504075.jpg,,0,0,extra_orig/34207576@N00_140504075_ela.jpg,IMD2020/imd_data
1b40l4/c93g8n1_0.jpg,1b40l4/c93g8n1_0_mask.jpg,1,0,1b40l4/c93g8n1_0_ela.jpg,IMD2020/imd_data
extra_orig/kenlund_21400191529.jpg,,0,0,extra_orig/kenlund_21400191529_ela.jpg,IMD2020/imd_data
extra_orig/esdrasbeleza_31124660958.jpg,,0,0,extra_orig/esdrasbeleza_31124660958_ela.jpg,IMD2020/imd_data
1anq2a/c8z4o30_0.jpg,1anq2a/c8z4o30_0_mask.jpg,1,0,1anq2a/c8z4o30_0_ela.jpg,IMD2020/imd_data
extra_orig/antoni_49627590702.jpg,,0,0,extra_orig/antoni_49627590702_ela.jpg,IMD2020/imd_data
extra_orig/saturnism_310853107.jpg,,0,0,extra_orig/saturnism_310853107_ela.jpg,IMD2020/imd_data
1c54ga/c9d6jfi_0.jpg,1c54ga/c9d6jfi_0_mask.jpg,1,0,1c54ga/c9d6jfi_0_ela.jpg,IMD2020/imd_data
