image_patch,mask_patch,label,fold,ela,root_dir
img/6_000000034597.tif,probe_mask/6_000000034597.tif,1,-1,ela/6_000000034597_ela.jpg,DEFACTO/defacto-inpainting
img/8_000000151141.tif,probe_mask/8_000000151141.tif,1,-1,ela/8_000000151141_ela.jpg,DEFACTO/defacto-inpainting
img/7_000000268510.tif,probe_mask/7_000000268510.tif,1,-1,ela/7_000000268510_ela.jpg,DEFACTO/defacto-inpainting
img/7_000000273855.tif,probe_mask/7_000000273855.tif,1,-1,ela/7_000000273855_ela.jpg,DEFACTO/defacto-inpainting
img/3_000000059075.tif,probe_mask/3_000000059075.tif,1,-1,ela/3_000000059075_ela.jpg,DEFACTO/defacto-inpainting
img/27_000000137230.tif,probe_mask/27_000000137230.tif,1,-1,ela/27_000000137230_ela.jpg,DEFACTO/defacto-inpainting
img/4_000000447731.tif,probe_mask/4_000000447731.tif,1,-1,ela/4_000000447731_ela.jpg,DEFACTO/defacto-inpainting
img/8_000000181509.tif,probe_mask/8_000000181509.tif,1,-1,ela/8_000000181509_ela.jpg,DEFACTO/defacto-inpainting
img/1_000000170008.tif,probe_mask/1_000000170008.tif,1,-1,ela/1_000000170008_ela.jpg,DEFACTO/defacto-inpainting
img/4_000000532200.tif,probe_mask/4_000000532200.tif,1,-1,ela/4_000000532200_ela.jpg,DEFACTO/defacto-inpainting
img/0_000000163991.tif,probe_mask/0_000000163991.tif,1,-1,ela/0_000000163991_ela.jpg,DEFACTO/defacto-inpainting
img/14_000000567665.tif,probe_mask/14_000000567665.tif,1,-1,ela/14_000000567665_ela.jpg,DEFACTO/defacto-inpainting
img/4_000000149783.tif,probe_mask/4_000000149783.tif,1,-1,ela/4_000000149783_ela.jpg,DEFACTO/defacto-inpainting
img/17_000000455751.tif,probe_mask/17_000000455751.tif,1,-1,ela/17_000000455751_ela.jpg,DEFACTO/defacto-inpainting
img/24_000000437620.tif,probe_mask/24_000000437620.tif,1,-1,ela/24_000000437620_ela.jpg,DEFACTO/defacto-inpainting
